id:ID,Label,name
1334,Investor,嘉兴金琥十号投资合伙企业(有限合伙)
1335,Investor,恒邦资本
1336,Investor,弘晖投资
1337,Investor,南京道丰
1338,Investor,道彤投资
1339,Investor,光大常春藤
1340,Investor,高登博睿
1341,Investor,宁波梅山保税港区格局投资合伙企业(有限合伙)
1342,Investor,深圳市福沃德投资有限公司
1343,Investor,霍尔果斯顺天仁达股权投资合伙企业(有限合伙)
1344,Investor,北京东方卓永投资管理有限公司
1345,Investor,嘉兴武岳峰投资
1346,Investor,华融证券股份有限公司
1347,Investor,加华资本
1348,Investor,中国诚通
1349,Investor,天鹰投资
1350,Investor,汇添富
1351,Investor,深圳市嘉仁源联合投资管理企业(有限合伙)
1352,Investor,易津资本
1353,Investor,科鑫资本
1354,Investor,信德医疗资本
1355,Investor,博冀胜泰
1356,Investor,九仁资本
1357,Investor,杭州点铁汽车零部件有限公司
1358,Investor,江苏南通沿海新兴产业投资基金(有限合伙)
1359,Investor,北京洛可可投资
1360,Investor,倍融投资
1361,Investor,国家中小企业发展基金
1362,Investor,苏州名城创投
1363,Investor,浙江浙商产融控股有限公司
1364,Investor,中天引控科技股份有限公司
1365,Investor,十维资本
1366,Investor,国寿成达(上海)健康产业股权投资中心(有限合伙)
1367,Investor,新时代证券股份有限公司
1368,Investor,天奇阿米巴基金
1369,Investor,廊坊益田投资开发有限公司
1370,Investor,珠海市中投勤奋壹号股权投资基金(有限合伙)
1371,Investor,深圳恒泰资本
1372,Investor,蕃茄投资
1373,Investor,新企创投
1374,Investor,华安证券股份有限公司
1375,Investor,首都水环境治理技术创新及产业发展(北京)基金(有限合伙)
1376,Investor,宁海新金沙江投资
1377,Investor,新疆盛世灵金股权投资合伙企业(有限合伙)
1378,Investor,置立方投资
1379,Investor,兴湘投资
1380,Investor,北京盛世欧亚控股有限公司
1381,Investor,亚商盈泰创投
1382,Investor,创金资本
1383,Investor,无锡中证鼎诚股权投资基金合伙企业(有限合伙)
1384,Investor,镇江银河创业投资有限公司
1385,Investor,国寿大健康基金
1386,Investor,融汇资本
1387,Investor,广东优势易盛创投
1388,Investor,南联创投
1389,Investor,Cherubic Ventures心元资本
1390,Investor,启航基金
1391,Investor,大米创投
1392,Investor,兴全基金
1393,Investor,上创新微
1394,Investor,深圳鹏德创投
1395,Investor,第一创业
1396,Investor,常州市新发展实业公司
1397,Investor,淮泊方舟投资
1398,Investor,云鼎祥润投资
1399,Investor,威创股份
1400,Investor,文轩股权
1401,Investor,菜鸟供应链
1402,Investor,长兴龙蠡旭日投资合伙企业(有限合伙)
1403,Investor,湖北农谷投资管理有限公司
1404,Investor,江苏高科投
1405,Investor,广州盈锭产业投资基金合伙企业(有限合伙)
1406,Investor,顺为资本
1407,Investor,量子资本
1408,Investor,东兴证券股份有限公司
1409,Investor,青岛润航
1410,Investor,物明投资
1411,Investor,天堂硅谷
1412,Investor,北京九商管理咨询有限公司
1413,Investor,博宁资本
1414,Investor,上海美灏投资管理有限公司
1415,Investor,利驰投资
1416,Investor,金华市普华百川股权投资合伙企业(有限合伙)
1417,Investor,余杭基金
1418,Investor,瑞高集团
1419,Investor,东湖天使基金
1420,Investor,善学至上基金
1421,Investor,北信瑞丰基金管理有限公司-北信瑞丰基金国联迎睿新三板1号资产管理计划
1422,Investor,北京凯金阿尔法资产管理中心(有限合伙)
1423,Investor,磐霖资本
1424,Investor,江苏省高科技产业投资股份有限公司
1425,Investor,上海龙灏投资合伙企业(有限合伙)
1426,Investor,浙江赛盛投资合伙企业(有限合伙)
1427,Investor,Neoplux
1428,Investor,朗泰传富投资(深圳)合伙企业(有限合伙)
1429,Investor,挑战者资本
1430,Investor,江苏中茂节能环保产业创业投资基金合伙企业(有限合伙)
1431,Investor,吕一闻
1432,Investor,中金汇财
1433,Investor,百合永生投资
1434,Investor,易细资本
1435,Investor,苏州工业园区康力机器人产业投资有限公司
1436,Investor,共青城嘉志投资管理合伙企业(有限合伙)
1437,Investor,长沙斯坦投资管理合伙企业(有限合伙)
1438,Investor,鼎晟天平投资
1439,Investor,浙江恒晋同盛创业投资合伙企业(有限合伙)
1440,Investor,共青城恒大互联网产业投资中心(有限合伙)
1441,Investor,浚泉信投
1442,Investor,盛港投资
1443,Investor,九州证券有限公司
1444,Investor,上海三星半导体有限公司
1445,Investor,明珏智远资本
1446,Investor,京西创投(首钢基金)
1447,Investor,安信乾宏
1448,Investor,源渡创投
1449,Investor,光大三山创投
1450,Investor,天津睿德信资产
1451,Investor,东吴创投
1452,Investor,卓易科技
1453,Investor,张江科创
1454,Investor,杭州滨创股权投资
1455,Investor,汇智创业
1456,Investor,兴证创富
1457,Investor,国嘉创投
1458,Investor,长江小米基金
1459,Investor,广发证券
1460,Investor,亚商资本
1461,Investor,无锡金瑞海
1462,Investor,嘉兴云启网加创业投资合伙企业(有限合伙)
1463,Investor,国新投资
1464,Investor,中科院科技成果转化基金
1465,Investor,徽瑾创投
1466,Investor,安省教师退休金计划
1467,Investor,上海诚鼎德同股权投资基金有限公司
1468,Investor,壹二Somewhats
1469,Investor,长润资产
1470,Investor,好未来
1471,Investor,微鲸科技
1472,Investor,浙江致朴投资管理有限公司
1473,Investor,宁波市科发股权投资基金合伙企业(有限合伙)
1474,Investor,胡泽民
1475,Investor,深圳市银桦投资管理有限公司-银桦新三板6号基金
1476,Investor,凯石投资
1477,Investor,城市传媒
1478,Investor,Corning
1479,Investor,赛天投资
1480,Investor,百联集团有限公司
1481,Investor,天融博汇资本
1482,Investor,中投世银(北京)投资管理有限公司
1483,Investor,财富证券有限责任公司
1484,Investor,金禾新材
1485,Investor,道杰资本
1486,Investor,创维集团
1487,Investor,文广股权投资
1488,Investor,云南工投
1489,Investor,华登国际投资
1490,Investor,北京创信创业投资合伙企业(有限合伙)
1491,Investor,北京臻云智能创业投资有限公司
1492,Investor,湖南省中小微企业产业投资成长基金企业(有限合伙)
1493,Investor,招商科技
1494,Investor,深圳霖枫投资咨询有限公司
1495,Investor,银杏华清投资基金
1496,Investor,林芝利创
1497,Investor,中信农业基金
1498,Investor,加拿大养老基金
1499,Investor,Sofina SA
1500,Investor,云锋基金
1501,Investor,南京烽火星空通信发展有限公司
1502,Investor,富德资本
1503,Investor,泛海投资
1504,Investor,智汇创投
1505,Investor,中关村创投
1506,Investor,臻云创投(臻云智能)
1507,Investor,百民实业
1508,Investor,宜达投资
1509,Investor,中南矿业发展有限公司
1510,Investor,靖亚资本
1511,Investor,贝越实业
1512,Investor,在册股东
1513,Investor,纽信创投
1514,Investor,深圳投控
1515,Investor,共青城莱曼投资管理合伙企业
1516,Investor,湖州泓创投资
1517,Investor,宽睿科技
1518,Investor,深圳清华高盛创投
1519,Investor,首正泽富
1520,Investor,中粮农业产业基金
1521,Investor,安赐投资
1522,Investor,承达投资
1523,Investor,大成创新资本-东证锦信2号-新三板精选资产管理计划
1524,Investor,关天西咸
1525,Investor,山楂树投资
1526,Investor,广金基金
1527,Investor,志拙资本
1528,Investor,上海至坤资产管理有限公司-至坤一号私募证券投资基金
1529,Investor,分众传媒
1530,Investor,久银控股
1531,Investor,上海证券有限责任公司
1532,Investor,中关村启航基金
1533,Investor,合肥兴泰光电智能创业投资有限公司
1534,Investor,长江蔚来股权投资
1535,Investor,京北投资
1536,Investor,兰璞资本
1537,Investor,晟道投资
1538,Investor,一村资本
1539,Investor,萧山经济技术开发区创投
1540,Investor,姜英豪
1541,Investor,诺基亚成长伙伴基金
1542,Investor,晨兴资本
1543,Investor,瓯联创投
1544,Investor,广发乾和投资有限公司
1545,Investor,杭州和盟和你投资管理有限公司
1546,Investor,沈阳盈泰万通汽车贸易有限公司
1547,Investor,张江高科
1548,Investor,深圳市华信睿诚创业投资中心(有限合伙)
1549,Investor,真格天地投资
1550,Investor,武岳峰资本
1551,Investor,国际资管
1552,Investor,新疆金泉投资
1553,Investor,珠海瑞智炜格投资
1554,Investor,风和投资
1555,Investor,考拉基金(拉卡拉)
1556,Investor,诺德基金管理有限公司
1557,Investor,弘湾资本
1558,Investor,元禾控股
1559,Investor,深圳帕拉丁投资
1560,Investor,共青城胜恒投资
1561,Investor,成都天齐锂业
1562,Investor,锐晟企业管理
1563,Investor,StarVC
1564,Investor,国盛集团投资
1565,Investor,泥巴创客空间
1566,Investor,北京九三投资管理有限公司-杭州咸平久杉投资合伙企业(有限合伙)
1567,Investor,威海南海保利科技防务投资中心(有限合伙)
1568,Investor,金元百利华信成长新动力1号专项资产管理计划
1569,Investor,华鹏飞
1570,Investor,上海通晟资产管理有限公司
1571,Investor,中融基金管理
1572,Investor,安徽德众置业投资
1573,Investor,宁波铂润恒投资管理合伙企业(有限合伙)
1574,Investor,银河创新资本
1575,Investor,杭州汉理前秀创业投资合伙企业(有限合伙)
1576,Investor,平安证券有限责任公司
1577,Investor,点亮(天津)
1578,Investor,科学城集团
1579,Investor,国润财富
1580,Investor,杭州捷尚投资管理有限公司
1581,Investor,上海国阳财富投资管理有限公司
1582,Investor,聚卓投资
1583,Investor,中国航空油料集团有限公司
1584,Investor,方创资本
1585,Investor,华鑫宽众
1586,Investor,前海裕盛资产
1587,Investor,明道投资
1588,Investor,成都弘宇
1589,Investor,上海普罗股权投资
1590,Investor,华夏天元
1591,Investor,上海常春藤资产管理有限公司
1592,Investor,创新资本
1593,Investor,贝森资本
1594,Investor,美的置业
1595,Investor,深圳市加法壹号创业投资合伙企业(有限合伙)
1596,Investor,广东信中利投资
1597,Investor,景隆投资
1598,Investor,昌发展
1599,Investor,中国国有资本风险投资基金(国风投基金)
1600,Investor,南通金玖惠通五期创业投资基金合伙企业(有限合伙)
1601,Investor,鸿博资本管理
1602,Investor,百富源投资
1603,Investor,南京互仁工贸
1604,Investor,泰康资产管理
1605,Investor,上创信德
1606,Investor,北京熙信开元股权投资中心(有限合伙)
1607,Investor,朗玛峰创业
1608,Investor,深圳明曜一期股权投资基金合伙企业(有限合伙)
1609,Investor,北京普信联盈资本管理有限公司
1610,Investor,中信银行
1611,Investor,深圳中植产投新能源投资合伙企业(有限合伙)
1612,Investor,美高森美通信科技
1613,Investor,360天擎
1614,Investor,浙江有象科技有限公司
1615,Investor,宽华新三板优选8号基金(管理人:杭州宽客财富投资管理有限公司)
1616,Investor,易德信投资
1617,Investor,趵朴投资
1618,Investor,爱信投资
1619,Investor,景旭创投
1620,Investor,建德市乾盈股权投资基金合伙企业(有限合伙)
1621,Investor,亦庄控股
1622,Investor,远致投资
1623,Investor,麦星资本
1624,Investor,远翼投资
1625,Investor,昆仲元明
1626,Investor,上海电气(集团)总公司
1627,Investor,中民金服
1628,Investor,新疆金泉股权投资管理有限公司
1629,Investor,中国钢研科技集团有限公司
1630,Investor,华兴创投
1631,Investor,鑫沅投资
1632,Investor,AA投资
1633,Investor,易果生鲜
1634,Investor,长江创投
1635,Investor,深圳任君资管
1636,Investor,新余北岸技术服务中心(有限合伙)
1637,Investor,招商证券资产管理有限公司(代招商智远新三板3号集合资产管理计划)
1638,Investor,苏州泰弘景晖投资中心(有限合伙)
1639,Investor,上海鼎晖孚舜投资
1640,Investor,惠达绿居基金
1641,Investor,阿布扎比投资局
1642,Investor,千采壹号(象山)股权投资合伙企业(有限合伙)
1643,Investor,赫斯特Hearst Ventures
1644,Investor,歌斐资产
1645,Investor,诚筑投资
1646,Investor,鸿祚投资
1647,Investor,天津聚信股权投资合伙企业(有限合伙)
1648,Investor,黑马致通投资
1649,Investor,创客100基金
1650,Investor,宁波梅山保税港区永兴世康投资管理合伙企业(有限合伙)
1651,Investor,丽水市金融投资
1652,Investor,龙岩汇金创投
1653,Investor,深圳道合科技投资
1654,Investor,东弘股权投资基金
1655,Investor,浙江善平投资
1656,Investor,特尔佳
1657,Investor,财富摩根
1658,Investor,深圳前海宜涛资产
1659,Investor,真金创投
1660,Investor,微光创投
1661,Investor,紫辉创投
1662,Investor,朗玛峰创投
1663,Investor,嘉兴华控股权投资基金合伙企业(有限合伙)
1664,Investor,中持水务股份有限公司
1665,Investor,京都汇能
1666,Investor,华峰资本
1667,Investor,大连海融高新创业投资管理有限公司
1668,Investor,海通证券
1669,Investor,远通汽车
1670,Investor,鑫惠创投
1671,Investor,众海投资
1672,Investor,广华创业投资
1673,Investor,慧眼投资
1674,Investor,创赛基金投资
1675,Investor,芜湖风投
1676,Investor,华融汇通资产管理有限公司
1677,Investor,南京广丰投资管理中心(普通合伙)
1678,Investor,北京君联成业股权投资合伙企业(有限合伙)
1679,Investor,中兴合创
1680,Investor,北京凤博汇鑫投资中心(有限合伙)
1681,Investor,比特米基金
1682,Investor,西藏国科嘉和投资
1683,Investor,金骏投资
1684,Investor,海淀园创业中心
1685,Investor,贵州科风投
1686,Investor,成都航天工业互联网智能制造产业投资基金合伙企业(有限合伙)
1687,Investor,优泊投资
1688,Investor,彤天科技
1689,Investor,陆家嘴资产管理
1690,Investor,亚派成长投资
1691,Investor,千方科技
1692,Investor,巨人投资
1693,Investor,重庆易一天使投资有限公司
1694,Investor,瑞士银行
1695,Investor,国鑫投资
1696,Investor,清科创投
1697,Investor,九州鼎盛1号集合资产管理计划
1698,Investor,百禾通顺
1699,Investor,架桥资本
1700,Investor,中科创星
1701,Investor,苏州邦盛赢新创业投资企业(有限合伙)
1702,Investor,津杉资本
1703,Investor,经泽智能科技产业投资
1704,Investor,深圳市丰溪投资咨询有限公司
1705,Investor,杭州余杭产业基金有限公司
1706,Investor,梅山保税
1707,Investor,上海张江创投
1708,Investor,北京中技华软知识产权投资
1709,Investor,上海锐合盈智创业投资中心(有限合伙)
1710,Investor,浙江金控资本
1711,Investor,Mesh Ventures
1712,Investor,小村资本
1713,Investor,善汇国际投资
1714,Investor,理成全球视野诺亚专享2号投资基金
1715,Investor,杭州沨华投资
1716,Investor,东霖创投
1717,Investor,星通创投
1718,Investor,上汽加州资本
1719,Investor,北京天星盛世投资中心(有限合伙)
1720,Investor,山东高速投资控股有限公司
1721,Investor,锦江国际
1722,Investor,上汽创投
1723,Investor,方和资本
1724,Investor,奥马电器
1725,Investor,昊德嘉慧投资
1726,Investor,上海绿廪创舸投资合伙企业(有限合伙)
1727,Investor,中信证券股份有限公司—中信证券新三板增强1号集合资产管理计划
1728,Investor,C.M.Capital
1729,Investor,新能源产业资本
1730,Investor,招银电信
1731,Investor,成都合一股权投资基金管理
1732,Investor,南京丰同投资中心(有限合伙)
1733,Investor,青岛国信创新股权投资
1734,Investor,首科开阳
1735,Investor,上海朱雀投资发展中心(有限合伙)
1736,Investor,蓝焱资本
1737,Investor,上海澜君事务所
1738,Investor,北京红杉铭德股权投资中心(有限合伙)
1739,Investor,格力电器
1740,Investor,乐视网
1741,Investor,卜展咨询
1742,Investor,安徽出版集团有限责任公司
1743,Investor,浩云科技
1744,Investor,鼎信创投
1745,Investor,杭州市公共自行车交通服务发展有限公司
1746,Investor,太原东杰车库运营有限公司
1747,Investor,北京基业长阳投资顾问有限公司
1748,Investor,润浙资本
1749,Investor,步云桥创投
1750,Investor,香港创新及科技基金
1751,Investor,江苏苏豪
1752,Investor,万和证券有限责任公司
1753,Investor,佛山红土君晟创业投资合伙企业(有限合伙)
1754,Investor,佳禾金辉创投
1755,Investor,嘉实基金-工商银行-嘉实新三板1号资产管理计划
1756,Investor,淮北矿业(集团)有限责任公司
1757,Investor,唐融投资
1758,Investor,亦庄产投
1759,Investor,毅达资本
1760,Investor,金浩股权投资
1761,Investor,中泰资本
1762,Investor,莱宝投资
1763,Investor,浙科风投
1764,Investor,快创营
1765,Investor,中银国际证券有限责任公司
1766,Investor,北京德丰杰龙升投资基金管理中心(有限合伙)
1767,Investor,上海呈瑞投资管理有限公司-永隆呈瑞新三板一期投资基金
1768,Investor,当当网
1769,Investor,苏州市历史文化名城发展集团创业投资有限公司
1770,Investor,浙江易坤创投
1771,Investor,人寿保险
1772,Investor,金慧丰投资
1773,Investor,三峡睿源创新创业股权投资基金(天津)合伙企业(有限合伙)
1774,Investor,发展投资
1775,Investor,国旅联合
1776,Investor,聚潮都飞通信定增2号专项资产计划
1777,Investor,真为基金
1778,Investor,翼迪投资
1779,Investor,梦龙投资
1780,Investor,远致富海
1781,Investor,盛世景投资
1782,Investor,中民银孚
1783,Investor,东证创新-金信灏洋2号新三板投资基金
1784,Investor,泰安市国泰民安投资集团有限公司
1785,Investor,四川省集成电路和信息安全产业投资基金有限公司
1786,Investor,友邦投资
1787,Investor,河南高科创投
1788,Investor,博源创业
1789,Investor,百度网讯
1790,Investor,珠海华金领创投资
1791,Investor,利合资本
1792,Investor,国新风投深圳
1793,Investor,立思辰
1794,Investor,深圳市融通资本财富管理有限公司-融通资本星锐1号专项资产管理计划
1795,Investor,普洛斯GLP
1796,Investor,铭笙资本
1797,Investor,金星投资
1798,Investor,东方集团产融
1799,Investor,峰谷资本
1800,Investor,戴志康
1801,Investor,深圳市腾讯产业投资基金有限公司
1802,Investor,四川璞信产融投资
1803,Investor,四川三新创业投资有限责任公司
1804,Investor,北京金信源财富投资
1805,Investor,金程创投
1806,Investor,融银资本
1807,Investor,聚源资本
1808,Investor,星言投资
1809,Investor,鸿新资产
1810,Investor,常州正赛联创投
1811,Investor,西安高新技术产业风险投资有限责任公司
1812,Investor,国寿安保基金管理有限公司
1813,Investor,Oman Investment Fund
1814,Investor,中路资本
1815,Investor,浙江天堂硅谷资产管理集团有限公司
1816,Investor,中信证券股份有限公司—中信证券新三板增强2号集合资产管理计划
1817,Investor,鑫腾投资
1818,Investor,华侨城集团
1819,Investor,河南嵩山科技创新
1820,Investor,金科同利
1821,Investor,江南仁和新能源
1822,Investor,创世伙伴资本
1823,Investor,上海澜亭投资
1824,Investor,江苏中关村科技产业园
1825,Investor,鸿坤亿润投资
1826,Investor,奇睿投资
1827,Investor,峰瑞国际控股
1828,Investor,荣盛创业投资有限公司
1829,Investor,华威国际
1830,Investor,北京协同创新京福基金管理有限公司
1831,Investor,中电基金管理(天津)
1832,Investor,先锋兴业有限公司
1833,Investor,天琪投资
1834,Investor,上海乐尧投资管理中心(有限合伙)
1835,Investor,D1 Capital Partners
1836,Investor,深圳华晟领优股权投资合伙企业(有限合伙)
1837,Investor,悦享资本
1838,Investor,昭信集团
1839,Investor,海通证券股份有限公司
1840,Investor,同盛优势股权投资
1841,Investor,江苏康尚生物医疗科技有限公司
1842,Investor,云鑫创投
1843,Investor,广发证券股份有限公司
1844,Investor,智路资本
1845,Investor,王世夫
1846,Investor,德国罗伯特•博世创业
1847,Investor,浦东科投
1848,Investor,深圳金斧子资本
1849,Investor,鹏晨投资
1850,Investor,紫竹小苗基金
1851,Investor,鲁资创业投资有限公司
1852,Investor,新源资本
1853,Investor,至合资本信中利
1854,Investor,浙江赛伯乐
1855,Investor,北京华图宏阳教育文化发展股份有限公司
1856,Investor,广东竣弘投资管理有限责任公司
1857,Investor,张江浩成
1858,Investor,中小企业发展基金
1859,Investor,万联证券有限责任公司
1860,Investor,国科嘉和(北京)投资管理有限公司
1861,Investor,浙江省产业基金有限公司
1862,Investor,东方网力
1863,Investor,华睿信
1864,Investor,新龙脉资本
1865,Investor,宁波科发宝鼎创业投资合伙企业(有限合伙)
1866,Investor,北京盛通知行教育科技有限公司
1867,Investor,Casmain
1868,Investor,鸣弦投资
1869,Investor,上海华福谷物进出口有限公司
1870,Investor,杭州南海成长投资合伙企业(有限合伙)
1871,Investor,恒启汇智
1872,Investor,新余爱乐投资管理中心(有限合伙)
1873,Investor,峰尚资本
1874,Investor,沃生投资
1875,Investor,新动能投资
1876,Investor,厦门英特嘉投资管理有限公司
1877,Investor,大一资本
1878,Investor,深圳新招中安资管
1879,Investor,正同创投
1880,Investor,武汉开发投资有限公司
1881,Investor,味千拉面
1882,Investor,中广核亨风
1883,Investor,投资方未披露
1884,Investor,前海方舟资产
1885,Investor,金种子创投
1886,Investor,大营资本
1887,Investor,谷银基金
1888,Investor,晶隆投资
1889,Investor,信厚秉德
1890,Investor,中信证券股份有限公司
1891,Investor,德屹资本
1892,Investor,中电创新基金
1893,Investor,汇川投资
1894,Investor,苏州清研资本
1895,Investor,北京富华永利实业有限公司
1896,Investor,天鹰资本
1897,Investor,建工投资
1898,Investor,成都电科投资
1899,Investor,德清朴盈投资
1900,Investor,吉林科技投资基金
1901,Investor,厦门东方汇富
1902,Investor,全明星投资
1903,Investor,上海一村投资
1904,Investor,君桐资本
1905,Investor,国开科创
1906,Investor,福州市创业投资有限责任公司
1907,Investor,高正创投
1908,Investor,河北港口集团有限公司
1909,Investor,软库博辰创投
1910,Investor,云中书城
1911,Investor,和智资本
1912,Investor,华夏资本-新三板聚宝2号专项资产管理计划
1913,Investor,黄河三角洲产业投资基金管理有限公司
1914,Investor,美团(新美大)
1915,Investor,达孜德联
1916,Investor,温青创投
1917,Investor,功夫资本
1918,Investor,新余卓安投资
1919,Investor,兴业证券股份有限公司
1920,Investor,义柏资本
1921,Investor,尚泰永源
1922,Investor,苏州恒久光电科技股份有限公司
1923,Investor,联通创投
1924,Investor,金元顺安基金管理有限公司
1925,Investor,二十一世纪科技投资
1926,Investor,上海长盈股权投资中心(有限合伙)
1927,Investor,中铁中基
1928,Investor,华茂产业投资
1929,Investor,熔岩投资
1930,Investor,辰灏投资
1931,Investor,Bryant Stibel
1932,Investor,道一泉青岛资管
1933,Investor,兴银基金管理有限责任公司
1934,Investor,泰康保险
1935,Investor,华新世纪投资
1936,Investor,深圳市达晨创坤股权投资企业(有限合伙)
1937,Investor,清控创投
1938,Investor,浙江中赢资本投资合伙企业(有限合伙)
1939,Investor,上海盛宇股权投资中心(有限合伙)
1940,Investor,上海华强投资
1941,Investor,Welkin汇勤资本
1942,Investor,有成资本
1943,Investor,诚柏投资
1944,Investor,山东财金集团
1945,Investor,天风天睿
1946,Investor,华瓯创投
1947,Investor,福州盈科融通创业投资中心(有限合伙)
1948,Investor,梅花创投
1949,Investor,恒泰证券股份有限公司
1950,Investor,广东粤科白云新材料创业投资有限公司
1951,Investor,中科宏易创投
1952,Investor,慈溪极地熔岩上林股权投资合伙企业(有限合伙)
1953,Investor,广东恒健投资控股有限公司
1954,Investor,思特奇
1955,Investor,拉萨弘俊投资管理有限公司
1956,Investor,理成转子新三板2号投资基金
1957,Investor,赛百诺
1958,Investor,许单单
1959,Investor,西藏泰豪智能技术有限公司
1960,Investor,邦信资产
1961,Investor,财通资产天堂财通新三板1号资产管理计划
1962,Investor,新余奥星投资合伙企业(有限合伙)
1963,Investor,汇仁文曲投资
1964,Investor,古玉浩庭投资
1965,Investor,孝昌水木投资(唐彬森)
1966,Investor,金石灏汭
1967,Investor,上海含德股权投资基金管理有限公司
1968,Investor,中国航空技术国际控股有限公司
1969,Investor,杭州市公共交通集团有限公司
1970,Investor,复星产业投资
1971,Investor,追远创投
1972,Investor,湖南高新创投
1973,Investor,珠海耀辉
1974,Investor,青岛即墨区政府
1975,Investor,一方集团
1976,Investor,红杉资本
1977,Investor,鲁亿通
1978,Investor,力合载物
1979,Investor,共青城哈特莱智通投资管理合伙企业(有限合伙)
1980,Investor,金科君创
1981,Investor,首钢基金
1982,Investor,建银创信
1983,Investor,厦门德丰嘉润股权投资基金合伙企业(有限合伙)
1984,Investor,易津投资
1985,Investor,国融资本
1986,Investor,支点投资
1987,Investor,星创投
1988,Investor,安徽中安资本投资基金有限公司
1989,Investor,君德富创投
1990,Investor,君汇创投
1991,Investor,农银汇理(上海)资产管理有限公司
1992,Investor,东风汽车有限公司
1993,Investor,广州仁合文化发展有限公司
1994,Investor,伯藜创投
1995,Investor,核心资本
1996,Investor,国元创投
1997,Investor,凯风厚泽创投
1998,Investor,广州创联计算机科技有限公司
1999,Investor,创新发展
2000,Investor,鼎泓乘方
2001,Investor,重庆中新融创
2002,Investor,天创龙韬
2003,Investor,君利联合创业投资
2004,Investor,上海重阳战略投资有限公司
2005,Investor,上海爱建泽盈投资
2006,Investor,青山资本
2007,Investor,融诚科技
2008,Investor,中保秦唐投资
2009,Investor,武汉理工大科技园股份有限公司
2010,Investor,鼎晖创业投资
2011,Investor,南京瑞迪建设科技有限公司
2012,Investor,洪泰智造
2013,Investor,药伙伴(北京)投资
2014,Investor,恒生电子
2015,Investor,新疆世欣君诚投资有限公司
2016,Investor,新余深岩投资合伙企业(有限合伙)
2017,Investor,杭州银之利
2018,Investor,苏州广电传媒集团有限公司
2019,Investor,浙江如山新兴创业投资有限公司
2020,Investor,温州鼎源中顺投资管理合伙企业(有限合伙)
2021,Investor,南京创毅投资管理中心(有限合伙)
2022,Investor,红星美凯龙家居集团股份有限公司
2023,Investor,西藏蓝山投资有限公司
2024,Investor,成信集团
2025,Investor,国药资本上海
2026,Investor,兴旺投资
2027,Investor,共青城熙诚投资
2028,Investor,珠海横琴至能力华投资合伙企业(有限合伙)
2029,Investor,邦泰股权投资
2030,Investor,亦庄国投
2031,Investor,南京创投
2032,Investor,昆仑创元
2033,Investor,鸿富创新
2034,Investor,华融瑞通股权投资管理有限公司
2035,Investor,清控银杏
2036,Investor,宁波川捷投资
2037,Investor,杭州余杭信息港科技有限公司
2038,Investor,丰图北控宁波投资
2039,Investor,深圳领信基石投资
2040,Investor,广东天烨资管
2041,Investor,固高科技
2042,Investor,北京英诺昌盛投资
2043,Investor,农银能投
2044,Investor,DeepFashion
2045,Investor,松禾资本管理
2046,Investor,盛今创投
2047,Investor,隆基泰
2048,Investor,摩彩材料
2049,Investor,华大基因
2050,Investor,青松创投
2051,Investor,深圳惠友创盈投资
2052,Investor,三峡建信投资基金管理
2053,Investor,中国对外经济贸易信托有限公司
2054,Investor,杭州以盈投资管理合伙企业(有限合伙)
2055,Investor,久奕投资
2056,Investor,金砖资本
2057,Investor,创维数字
2058,Investor,横琴钱包壹号产业投资基金合伙企业(有限合伙)
2059,Investor,福建科能电子科技开发有限公司
2060,Investor,弘毅投资
2061,Investor,广州广电计量检测股份有限公司
2062,Investor,兴证证券资产管理有限公司—兴证资管鑫三板3号集合资产管理计划
2063,Investor,兴业证券
2064,Investor,鼎信博成
2065,Investor,Sofina
2066,Investor,瑞经达创投
2067,Investor,河南羚锐集团有限公司
2068,Investor,元力控股
2069,Investor,富泰京
2070,Investor,中美绿色基金
2071,Investor,深圳市力鼎基金管理有限责任公司
2072,Investor,原创资本
2073,Investor,深圳泓锦文资产
2074,Investor,创易智能
2075,Investor,宁波龙马龙腾投资管理中心(有限合伙)
2076,Investor,力合泓鑫
2077,Investor,智博投资
2078,Investor,天协投资
2079,Investor,上海熙简投资中心(有限合伙)
2080,Investor,北京亦庄互联创业投资中心(有限合伙)
2081,Investor,上海来硕投资合伙企业(有限合伙)
2082,Investor,浙江浙银资本管理有限公司
2083,Investor,滁州中安创业投资基金合伙企业(有限合伙)
2084,Investor,林周星源创业投资管理合伙企业(有限合伙)
2085,Investor,渤海产业投资基金
2086,Investor,凯风正德
2087,Investor,北京兰璞资管
2088,Investor,合肥汇胜耀航股权投资
2089,Investor,上海毅瑞投资
2090,Investor,武汉誉达通创业投资基金合伙企业(有限合伙)
2091,Investor,平安大华基金管理有限公司
2092,Investor,上海万吨资产管理有限公司-万吨美人鱼三号新三板成长基金
2093,Investor,杭州锦聚
2094,Investor,新微资本
2095,Investor,拉萨市交通产业集团有限公司
2096,Investor,国投招商
2097,Investor,深圳平安大华汇通财富管理有限公司
2098,Investor,淘宝(中国)软件有限公司
2099,Investor,珠海金润中泽投资中心(有限合伙)
2100,Investor,世纪鼎利
2101,Investor,中科沃土沃泽新三板3号资产管理计划
2102,Investor,银杏盛鸿新三板基金一期基金
2103,Investor,重庆高新创投两江品牌汽车产业投资中心(有限合伙)
2104,Investor,英创文化
2105,Investor,汇投资本
2106,Investor,sun vantage
2107,Investor,恒泰证券
2108,Investor,云南省能源投资集团有限公司
2109,Investor,昆仲资本
2110,Investor,双林集团股份有限公司
2111,Investor,广州国发
